Date,Open,High,Low,Close,Adj Close,Volume
2020-09-21,540.599976,542.299988,502.000000,507.750000,504.824188,3886296
2020-09-22,504.450012,511.700012,490.399994,504.399994,501.493500,5113511
2020-09-23,506.000000,510.899994,490.000000,493.549988,490.706024,4284285
2020-09-24,489.899994,492.850006,478.000000,488.649994,485.834259,9646972
2020-09-25,498.799988,512.000000,495.299988,509.799988,506.862366,5153385
2020-09-28,514.000000,522.000000,503.549988,517.000000,514.020874,5554154
2020-09-29,519.599976,527.000000,500.100006,503.250000,500.350128,4918324
2020-09-30,507.000000,515.500000,495.549988,499.950012,497.069153,6252142
2020-10-01,508.549988,511.200012,499.100006,509.100006,506.166443,3070361
2020-10-05,513.400024,513.400024,502.100006,503.549988,500.648407,2023148
2020-10-06,507.000000,513.500000,502.850006,505.600006,502.686584,2973460
2020-10-07,507.000000,511.000000,501.600006,505.049988,502.139740,2157212
2020-10-08,506.799988,508.299988,485.000000,488.250000,485.436554,5419695
2020-10-09,490.200012,493.049988,470.049988,471.250000,468.534515,6721697
2020-10-12,474.500000,483.600006,470.350006,474.700012,471.964661,4422520
2020-10-13,473.799988,477.500000,467.049988,468.950012,466.247803,2260650
2020-10-14,468.700012,491.399994,463.549988,489.799988,486.977631,8021621
2020-10-15,493.000000,494.200012,471.000000,474.100006,471.368103,4700083
2020-10-16,478.750000,486.700012,475.049988,477.100006,474.350830,4313466
2020-10-19,481.899994,484.250000,472.049988,475.850006,473.108032,3162037
2020-10-20,476.000000,484.000000,475.149994,477.899994,475.146210,2736592
2020-10-21,479.700012,482.299988,458.950012,465.299988,462.618805,4907120
2020-10-22,465.649994,470.500000,460.450012,466.200012,463.513641,3460945
2020-10-23,469.950012,474.000000,466.200012,472.799988,470.075592,2619194
2020-10-26,474.899994,484.299988,470.149994,476.950012,474.201691,6102517
2020-10-27,478.000000,501.649994,478.000000,498.750000,495.876068,10455291
2020-10-28,501.799988,504.799988,489.549988,492.850006,490.010071,5195173
2020-10-29,488.600006,495.399994,484.299988,492.000000,489.164948,4365903
2020-10-30,494.000000,500.299988,488.899994,492.850006,490.010071,4403196
2020-11-02,494.000000,498.200012,488.299988,493.750000,490.904877,6105178
2020-11-03,497.799988,504.549988,488.299988,489.500000,486.679352,8103580
2020-11-04,491.000000,498.549988,489.000000,492.750000,489.910645,5024804
2020-11-05,497.000000,509.200012,495.850006,506.450012,503.531708,5208756
2020-11-06,507.750000,510.350006,501.450012,504.200012,501.294678,3209659
2020-11-09,511.000000,517.849976,505.500000,509.850006,506.912109,6179187
2020-11-10,511.200012,513.500000,495.000000,498.399994,495.528076,3255303
2020-11-11,499.500000,504.899994,495.000000,503.450012,500.548981,2912596
2020-11-12,505.000000,512.500000,502.200012,508.750000,505.818451,2737879
2020-11-13,509.799988,519.000000,508.200012,513.250000,510.292511,4005435
2020-11-14,null,null,null,null,null,null
2020-11-17,518.000000,521.849976,513.099976,518.299988,515.313416,2774413
2020-11-18,518.299988,524.000000,514.000000,516.900024,513.921509,3693589
2020-11-19,515.900024,528.000000,512.250000,515.599976,512.628967,3655576
2020-11-20,520.250000,523.799988,515.599976,519.049988,516.059082,2767344
2020-11-23,520.000000,534.900024,519.000000,521.650024,518.644104,5314636
2020-11-24,524.200012,530.700012,521.650024,526.849976,523.814148,4070241
2020-11-25,529.250000,529.400024,508.399994,514.799988,511.833557,2941845
2020-11-26,516.500000,523.599976,505.049988,519.849976,516.854431,3566655
2020-11-27,520.799988,545.299988,520.549988,538.000000,534.899902,18853563
2020-12-01,554.000000,554.000000,525.299988,529.299988,526.250000,5105352
2020-12-02,532.000000,541.799988,530.099976,539.250000,536.142700,3694795
2020-12-03,541.000000,552.900024,540.000000,550.400024,547.228455,3859218
2020-12-04,552.000000,566.900024,549.750000,563.500000,560.252930,4170295
2020-12-07,563.950012,570.000000,561.000000,567.849976,564.577881,3707125
2020-12-08,570.000000,570.000000,558.000000,562.750000,559.507263,2866169
2020-12-09,564.000000,570.000000,560.349976,565.500000,562.241455,2567264
2020-12-10,562.000000,584.700012,560.200012,579.900024,576.558472,4578520
2020-12-11,584.799988,589.349976,570.549988,576.400024,573.078674,3441778
2020-12-14,579.799988,583.000000,572.099976,577.000000,573.675171,2482828
2020-12-15,577.000000,580.650024,566.500000,571.299988,568.007996,3411634
2020-12-16,574.900024,585.200012,573.700012,583.599976,580.237122,3686970
2020-12-17,584.950012,593.400024,575.549988,577.299988,573.973450,3608243
2020-12-18,578.000000,581.900024,567.500000,573.549988,570.245056,5068565
2020-12-21,574.000000,579.950012,553.700012,562.750000,559.507263,4816486
2020-12-22,559.799988,578.049988,551.000000,576.000000,572.680908,3264707
2020-12-23,577.799988,606.849976,573.049988,605.299988,601.812073,7582654
2020-12-24,615.000000,616.099976,597.049988,601.000000,597.536865,5295707
2020-12-28,607.700012,611.950012,599.200012,602.450012,598.978516,2351027
2020-12-29,607.700012,607.700012,593.200012,598.599976,595.150696,2114428
2020-12-30,598.799988,604.000000,590.049988,594.349976,590.925171,2297999
2020-12-31,597.450012,599.750000,587.000000,589.900024,586.500854,2322873
2021-01-01,593.000000,606.799988,591.000000,601.500000,598.033997,3606724
2021-01-04,606.950012,606.950012,597.500000,604.000000,600.519592,2120531
2021-01-05,604.000000,614.299988,601.099976,609.549988,606.037598,3813409
2021-01-06,613.000000,613.799988,595.400024,604.950012,601.464111,2167700
2021-01-07,609.700012,610.299988,598.549988,600.849976,597.387695,2195640
2021-01-08,606.799988,612.500000,602.599976,609.549988,606.037598,3458752
2021-01-11,613.000000,632.799988,609.500000,629.000000,625.375549,6360644
2021-01-12,632.599976,634.900024,620.000000,624.299988,620.702576,4562628
2021-01-13,626.799988,633.000000,611.299988,620.400024,616.825134,3660044
2021-01-14,622.900024,623.000000,608.650024,614.000000,610.461975,3576000
2021-01-15,610.000000,613.500000,595.000000,602.400024,598.928833,4492648
2021-01-18,601.500000,601.500000,581.000000,584.750000,581.380493,3346718
2021-01-19,590.000000,591.000000,577.349976,582.700012,579.342346,5743934
2021-01-20,588.000000,602.700012,583.599976,596.650024,593.211975,6156865
2021-01-21,603.400024,612.750000,590.049988,595.250000,591.820007,4506198
2021-01-22,599.200012,606.900024,582.599976,584.750000,581.380493,4307126
2021-01-25,587.799988,589.849976,570.000000,573.599976,570.294739,2016556
2021-01-27,573.000000,588.549988,566.549988,572.650024,569.350281,3662455
2021-01-28,571.900024,576.000000,561.500000,564.599976,561.346619,4769073
2021-01-29,574.000000,574.000000,554.250000,559.799988,556.574280,3593336
2021-02-01,563.000000,588.750000,554.349976,584.150024,580.783997,4707518
2021-02-02,590.000000,596.400024,567.150024,575.349976,572.034668,5713446
2021-02-03,589.000000,598.000000,571.000000,580.150024,576.807068,10599727
2021-02-04,585.000000,590.000000,577.549988,588.049988,584.661499,3816120
2021-02-05,593.900024,600.000000,589.200012,592.500000,589.085876,5918498
2021-02-08,595.000000,604.799988,594.900024,597.099976,593.659302,3970852
2021-02-09,597.000000,607.500000,594.549988,598.700012,595.250122,3072281
2021-02-10,600.750000,605.950012,597.299988,600.750000,597.288330,2435907
2021-02-11,603.299988,622.000000,598.349976,610.349976,606.832947,7033762
2021-02-12,616.200012,616.200012,603.500000,607.500000,603.999390,3621853
2021-02-15,608.000000,625.500000,607.400024,623.099976,619.509521,3234989
2021-02-16,629.900024,634.950012,617.549988,628.349976,624.729248,6418986
2021-02-17,636.000000,645.700012,624.250000,632.150024,628.507385,8556599
2021-02-18,637.450012,643.400024,621.150024,624.000000,620.404358,4457424
2021-02-19,624.000000,626.099976,610.450012,616.950012,613.394958,3013104
2021-02-22,619.000000,623.549988,612.000000,618.299988,614.737183,3020000
2021-02-23,619.900024,635.000000,616.000000,627.500000,623.884155,4222282
2021-02-24,654.000000,654.000000,615.000000,625.950012,622.343140,10479819
2021-02-25,628.900024,639.150024,624.349976,628.500000,624.878418,4977348
2021-02-26,625.000000,625.900024,604.500000,609.150024,605.639954,5547291
2021-03-01,614.900024,628.500000,609.200012,624.549988,620.951172,2530243
2021-03-02,628.500000,636.000000,622.000000,632.349976,628.706177,3051386
2021-03-03,635.000000,648.000000,633.000000,636.900024,633.230042,3601961
2021-03-04,634.900024,643.849976,628.799988,631.099976,627.463379,2621353
2021-03-05,633.700012,643.500000,618.000000,622.650024,619.062134,2839628
2021-03-08,626.900024,628.200012,615.000000,616.049988,612.500122,1939925
2021-03-09,618.799988,620.900024,602.000000,611.700012,608.175232,3065358
2021-03-10,616.799988,623.650024,615.000000,620.950012,617.371948,2778304
2021-03-12,623.000000,624.799988,613.400024,615.250000,611.704773,1884687
2021-03-15,617.099976,618.799988,602.400024,607.650024,604.148560,2765564
2021-03-16,611.549988,618.000000,608.500000,610.650024,607.131287,2480801
2021-03-17,612.000000,612.400024,600.099976,603.349976,599.873291,2263020
2021-03-18,606.000000,608.200012,587.000000,594.900024,591.472046,3387208
2021-03-19,590.000000,607.650024,577.049988,600.250000,596.791199,4874177
2021-03-22,603.000000,623.049988,596.250000,620.549988,616.974182,3154483
2021-03-23,621.000000,640.000000,620.549988,634.099976,630.446106,4940745
2021-03-24,632.799988,639.150024,624.650024,629.099976,625.474915,2938251
2021-03-25,634.000000,634.200012,611.000000,614.849976,611.307068,2981311
2021-03-26,620.000000,634.950012,615.099976,628.299988,624.679565,3557256
2021-03-30,630.849976,637.599976,617.549988,628.900024,625.276123,19895244
2021-03-31,630.000000,645.700012,630.000000,638.900024,635.218506,4424477
2021-04-01,641.000000,652.950012,640.650024,650.150024,646.403687,3844057
2021-04-05,651.950012,651.950012,639.200012,644.950012,641.233643,3568896
2021-04-06,645.200012,679.000000,638.099976,674.549988,670.663025,7636739
2021-04-07,674.950012,674.950012,659.150024,665.750000,661.913757,3898156
2021-04-08,667.049988,677.200012,666.799988,670.700012,666.835266,2477848
2021-04-09,670.000000,685.000000,665.000000,679.799988,675.882813,2566543
2021-04-12,675.000000,675.599976,650.000000,655.599976,651.822205,4201041
2021-04-13,657.000000,677.900024,656.000000,663.950012,660.124146,3065417
2021-04-15,662.799988,674.000000,647.150024,659.299988,655.500916,3193956
2021-04-16,662.799988,676.549988,660.299988,671.299988,667.431763,2708331
2021-04-19,662.000000,668.799988,651.500000,664.099976,660.273254,2620095
2021-04-20,677.349976,698.000000,666.299988,680.099976,676.181030,8230341
2021-04-22,680.700012,680.700012,663.000000,665.500000,661.665222,3013453
2021-04-23,667.000000,675.700012,661.000000,664.599976,660.770386,2329094
2021-04-26,667.000000,675.000000,662.049988,670.200012,666.338135,1845322
2021-04-27,674.950012,679.900024,668.099976,673.700012,669.817993,2258769
2021-04-28,677.000000,693.000000,675.000000,677.150024,673.248108,3900923
2021-04-29,678.349976,680.450012,666.000000,671.849976,667.978577,3247095
2021-04-30,671.000000,678.000000,665.049988,669.500000,665.642151,2206232
2021-05-03,661.849976,682.500000,661.000000,677.099976,673.198364,1985777
2021-05-04,681.000000,686.299988,641.549988,645.250000,641.531860,7400792
2021-05-05,649.000000,656.000000,640.049988,649.049988,645.309998,3332318
2021-05-06,652.000000,654.950012,638.150024,653.099976,649.336609,4000163
2021-05-07,636.000000,642.000000,614.000000,629.000000,625.375549,14598653
2021-05-10,627.000000,636.950012,621.000000,633.150024,629.501648,5026811
2021-05-11,628.000000,649.900024,625.000000,641.599976,637.902893,4619231
2021-05-12,645.000000,646.700012,631.099976,640.049988,636.361816,3137276
2021-05-14,640.500000,649.500000,638.049988,645.150024,641.432495,2927148
2021-05-17,646.000000,657.400024,640.099976,653.299988,649.535461,2659352
2021-05-18,658.000000,658.000000,648.000000,653.000000,649.237244,2267368
2021-05-19,652.000000,661.000000,650.700012,653.200012,649.436096,3202046
2021-05-20,656.000000,656.000000,640.099976,644.900024,641.183960,2102743
2021-05-21,645.049988,652.500000,644.299988,649.700012,645.956238,1833201
2021-05-24,650.000000,654.700012,638.500000,640.099976,636.411560,2669967
2021-05-25,641.000000,652.000000,641.000000,649.950012,646.204834,2085253
2021-05-26,652.000000,655.000000,640.650024,641.900024,638.201233,2314694
2021-05-27,643.500000,652.000000,641.150024,648.549988,644.812866,3543940
2021-05-28,650.500000,657.700012,646.299988,654.950012,651.176025,2881977
2021-05-31,659.950012,665.000000,650.200012,663.849976,660.024658,3417033
2021-06-01,665.799988,667.250000,656.799988,665.799988,661.963440,2355484
2021-06-02,665.500000,674.750000,660.150024,673.549988,669.668823,3021421
2021-06-03,676.000000,683.000000,673.250000,680.000000,676.081665,2485855
2021-06-04,680.849976,689.950012,675.000000,686.950012,682.991638,2398771
2021-06-07,690.000000,707.000000,687.299988,699.950012,695.916687,3511853
2021-06-08,705.150024,715.400024,701.599976,710.450012,706.356201,3981598
2021-06-09,712.299988,714.849976,700.750000,702.849976,698.799988,3039558
2021-06-10,704.299988,718.750000,704.000000,707.700012,707.700012,2571253
2021-06-11,714.150024,717.349976,709.500000,715.400024,715.400024,2171601
2021-06-14,715.400024,717.000000,702.599976,714.750000,714.750000,1798953
2021-06-15,718.000000,724.099976,715.400024,719.500000,719.500000,2387652
2021-06-16,724.000000,737.750000,721.000000,735.900024,735.900024,4134529
2021-06-17,730.549988,747.299988,724.849976,745.000000,745.000000,4167585
2021-06-18,746.000000,747.450012,732.099976,739.799988,739.799988,3762934
2021-06-21,729.000000,743.950012,727.849976,742.549988,742.549988,1594856
2021-06-22,748.000000,758.750000,742.349976,756.700012,756.700012,3346784
2021-06-23,760.000000,765.000000,751.849976,757.849976,757.849976,2952360
2021-06-24,762.000000,763.799988,754.000000,757.450012,757.450012,1668843
